MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A2122910,Closed Sale,545 HAMPTON LN,6,5,1,3295000,3100000,05/28/2015 12:00:00 AM,10/19/2015 12:00:00 AM,Key Biscayne,TROPICAL ISLE HOMES SUB,,4490,4490,2001,"Cbs Construction, Slab Construction",Detached,Two Story,"Electric Heat, Heat Pump/Reverse Cycle","Central Cooling, Electric Cooling",0,"Covered Parking, Driveway",,"Eat-In Kitchen, Formal Dining, Snack Bar/Counter","Exterior Lighting, Storm/Security Shutters","Marble Floors, Wood Floors","Built-Ins, Exclusions, Foyer Entry, Walk-In Closets","Less Than 1/4 Acre Lot, East Of Us 1",Below Ground Pool,0,,"Family Room, Maid/In-Law Quarters, Storage Room, Utility Room/Laundry",Municipal Sewer,"Garden View, Pool Area View",Municipal Water,,TROPICAL ISLE HOMES SUB,29214,,True,"Bidet, Dual Sinks, Whirlpool/Spa",R31-Pool Only,False,False,,,,,Other Subdiv/Park Info,,No Restrictions,,,,,,,,,TROPICAL ISLES,,,,"BEST PRICED HOME ON KEY BISCAYNE. Contemporary design & interior features. High ceilings. Open floor plan. Marble & hardwood floors throughout. Large covered terrace ideal for entertaining. Pool,liberal patio area & room for swings. Impact resistant glass /hurricane shutters/generator.  Mature native foliage maximizes privacy & easy maintenance. Generous interior & exterior storage.  Square footage cannot be duplicated on this size lot under current Key Biscayne Building & Zoning Code.  4,500 SF!!!",10/19/2015 12:00:00 AM,X,33149,12,,11/24/2015 12:00:00 AM,10/01/2015 12:00:00 AM,10/19/2015 12:00:00 AM,Cash,126,Miami-Dade County,24-52-05-002-0330,05/29/2015 12:00:00 AM,False,
A2131304,Closed Sale,246 HAMPTON LN,6,6,1,3290000,2950000,06/15/2015 12:00:00 AM,12/17/2015 12:00:00 AM,Key Biscayne,TROPICAL ISLE HOMES SUB 4,,3525,3525,2014,"Concrete Block With Brick, Elevated Construction, New Construction",Attached,Two Story,"Electric Heat, Central Heat","Central Cooling, Electric Cooling",0,"Covered Parking, Guest Parking, Pavers",,Formal Dining,"Fence, High Impact Doors, Exterior Lighting, Open Balcony, ","Wood Floors, Tile Floors, Other Floors","Bar, Closet Cabinetry, Cooking Island, Walk-In Closets",Less Than 1/4 Acre Lot,"Automatic Chlorination, Below Ground Pool, Concrete",20X40,,"Utility Room/Laundry, Storage Room, Family Room, Maid/In-Law Quarters, Den/Library/Office",Municipal Sewer,"Garden View, Pool Area View",Municipal Water,"Impact Glass, High Impact Windows",TROPICAL ISLE HOMES SUB 4,0,False,True,"Bidet, Combination Tub & Shower, Dual Sinks",R31-Pool Only,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Brand NEW and ready to move in!  This gorgeous home has an incredible design and floor plan with 6 bedrooms / 6.5 baths.  It is modern, bright and light with amazing natural light throughout which makes it a very desirable home for anyone.  Open spaces, l  arge impact windows, Italian kitchen with top of the line appliances, great terrace overlooking the pool and patio area, storage in the carport and so much more.  Built by recognized Sigma builders who have completed more than 22 homes on Key Biscayne.  ",01/14/2016 12:00:00 AM,75X   100,33149,23,,06/14/2016 12:00:00 AM,,12/17/2015 12:00:00 AM,Conventional,156,Miami-Dade County,24-42-32-006-2060,06/15/2015 12:00:00 AM,False,
A10531374,Closed Sale,260 Woodcrest Rd,5,5,1,3250000,2820000,09/02/2018 12:00:00 AM,10/31/2018 12:00:00 AM,Key Biscayne,TROPICAL ISLE HOMES,7758,5032,3579,2018,Cbs Construction,Detached,Three Or More Stories,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",4,"Covered Parking, Pavers",Attached,"Breakfast Area, Eat-In Kitchen, Formal Dining","Deck, High Impact Doors, Open Balcony, Open Porch","Other Floors, Wood Floors","First Floor Entry, Cooking Island, Walk-In Closets",Less Than 1/4 Acre Lot,Above Ground Pool,50x50,,"Family Room, Maid/In-Law Quarters, Storage Room, Utility Room/Laundry",Municipal Sewer,"Garden View, Pool Area View",Municipal Water,"High Impact Windows, Impact Glass, Sliding",TROPICAL ISLE HOMES,14919,,True,"Bidet, Dual Sinks, Shower Only",R31-Pool Only,False,False,,,,,Public Road,,No Restrictions,,,,,,,,,,,,,"This one feels different!Brand new spectacular tri-level newly built 2018 home with custom features in the exclusive Village of Key Biscayne Miami.Three way split plan 5BDR. 5 1/2 BR. with added loft/recreational room & pool.Private bedroom suites with ensuite bathrooms,walkin closets.Tastefully designed kitchen,hardwood floors, sensational oversized balconies,generous living spaces and covered terraces.Large exterior space; optional outdoor kitchen.Covered garage with extra storage closets and ample parking for cars/golf carts.Walking distance to places of worship,schools,and shops.Perfect for anyone ready to enjoy a year-round sunny South Florida lifestyle on a majestic barrier island surrounded by state parks,sheltered beaches & tropical forests.Seller transferred.Priced to sell!",10/31/2018 12:00:00 AM,7758,33149,20,,01/31/2019 12:00:00 AM,10/17/2018 12:00:00 AM,10/31/2018 12:00:00 AM,Cash,45,Miami-Dade County,24-42-32-006-1360,09/02/2018 7:14:16 PM,False,
A10604539,Closed Sale,605 Allendale Rd,5,5,1,3250000,3100000,01/22/2019 12:00:00 AM,06/20/2019 12:00:00 AM,Key Biscayne,BISCAYNE KEY ESTATES,8250,5403,4102,2011,"Concrete Block Construction, Elevated Construction",Detached,Two Story,Central Heat,Central Cooling,6,"Covered Parking, Driveway",Attached,"Dining/Living Room, Eat-In Kitchen, Formal Dining","Barbeque, Built-In Grill, Fence","Terrazzo Floors, Wood Floors",First Floor Entry,Less Than 1/4 Acre Lot,Automatic Chlorination,12*24,,"Den/Library/Office, Family Room",Municipal Sewer,Garden View,Municipal Water,,BISCAYNE KEY ESTATES,29176,False,True,"Bidet, Dual Sinks",R31-Pool Only,False,False,,,,,Sauna,,No Restrictions,,,,,,,,,,,,,"Two-story corner lot meticulously designed home whit interior design. Luxuriously  Modern Construction, 5 bedrooms plus downstairs office/den, 5 full  baths. Exhibiting only the best quality in construction whit terrazzo floors,   luxurious finishes and landscaping, this home is perfect for indoor/outdoor entertaining enjoy  swimming pool with waterfall, pool bar and BBQ area. Spacious master bedroom and bathroom includes open balcony with sliding glass doors to enjoy natural light and ventilation. Open kitchen quart counter tops, Italian cabinetry and high end appliances. This modern, spacious and light-filled. Latest technology Sound system in common areas and electronic curtains.",05/31/2019 12:00:00 AM,,33149,17,,05/31/2019 12:00:00 AM,04/19/2019 12:00:00 AM,04/19/2019 12:00:00 AM,Cash,87,Miami-Dade County,24-52-05-001-0860,01/23/2019 9:08:38 AM,False,
A10103762,Closed Sale,210 Cranwood Dr,5,5,1,3200000,2600000,06/21/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Key Biscayne,Tropical Isle Homes Sub,,3819,3819,2007,"Concrete Block With Brick, Stucco Exterior Construction",Detached,Two Story,"Central Heat, Electric Heat",Central Cooling,2,"Covered Parking, Driveway",,"Breakfast Area, Eat-In Kitchen, Formal Dining","Fence, High Impact Doors, Exterior Lighting, Open Balcony, Open Porch","Marble Floors, Wood Floors","First Floor Entry, Walk-In Closets",Less Than 1/4 Acre Lot,Below Ground Pool,15 30,,"Maid/In-Law Quarters, Utility Room/Laundry",Municipal Sewer,Garden View,Municipal Water,Blinds/Shades,Tropical Isle Homes Sub,25534,False,True,,R31-Pool Only,False,False,,,,,"Additional Amenities, Paved Road",,,,,,,,,,,,,,,"Clean, crisp, Island inspired design. 5 bedrooms, 5 bathrooms, 1 half bath. Interior Design by James Duncan Inc. The house is a must see. Quiet Oak lined street with all the amenities one would expect of a high-end Key Biscayne home. ",11/05/2016 12:00:00 AM,,33149,19,,12/21/2016 12:00:00 AM,09/02/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Cash,73,Miami-Dade County,24-42-32-006-2670,06/24/2016 12:00:00 AM,False,
A2111772,Closed Sale,270 GREENWOOD DR,5,5,1,3200000,3000000,05/05/2015 12:00:00 AM,11/18/2016 12:00:00 AM,Key Biscayne,32 54 42,,3600,3600,2015,Cbs Construction,Detached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,Driveway,,,Patio,Other Floors,Foyer Entry,Less Than 1/4 Acre Lot,Below Ground Pool,0,,Other,Municipal Sewer,Other View,Municipal Water,,32 54 42,17898,,True,,R31-Pool Only,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Brand new house built by CDC builders, a very well established Key Biscayne Company. The house is absolutely gorgeous. Nantucket style residence with wood floors throughout. Country kitchen with top of the line appliances, gas range. 3 bedrooms on second  floor, master suite with his/her closets. First floor with guest suite and staff quarters. Charming garden and gazebo area by the pool. Impact glass doors and windows.",11/30/2016 12:00:00 AM,76 x 100,33149,27,,12/05/2016 12:00:00 AM,10/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Conventional,532,Miami-Dade County,24-42-32-006-2970,05/05/2015 12:00:00 AM,False,
A2008387,Closed Sale,298 W MCINTYRE ST,5,5,1,3200000,2970000,09/19/2014 12:00:00 AM,12/15/2014 12:00:00 AM,Key Biscayne,5 55 42,,3661,3661,2011,Concrete Block Construction,Detached,Two Story,Central Heat,Central Cooling,2,Covered Parking,Attached,,"Barbeque, Built-In Grill, Deck, High Impact Doors, Exterior Lighting, Open Balcony, Outdoor Shower",Marble Floors,"Built-Ins, Closet Cabinetry, Fire Sprinklers, Foyer Entry, Walk-In Closets",Less Than 1/4 Acre Lot,"Above Ground Pool, Auto Pool Clean, Equipment Stays",0,,"Den/Library/Office, Family Room, Maid/In-Law Quarters",Municipal Sewer,None,Other,,5 55 42,33870,,True,,R31-Pool Only,False,False,,,,,Other Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"BACK IN THE MARKET!!! MODERN AND STYLISH CORNER HOME BUILT IN 2011. ITALIAN KITCHEN, POOL, WOODEN DECK AND BBQ AREA. 5 BED 5 BATH AND POWDER ROOM. TWO STORY MULTI LEVEL LAY OUT WITH MANY UPGRADES AND FINISHES. YOUR CLIENT WILL LOVE THIS HOME. BEST CORNER  HOME IN KEY BISCAYNE.VERY WELL LOCATED WITHIN KEY BISCAYNE.",12/15/2014 12:00:00 AM,7500,33149,17,,09/19/2015 12:00:00 AM,12/15/2014 12:00:00 AM,12/15/2014 12:00:00 AM,Conventional,87,Miami-Dade County,24-52-05-004-0010,09/19/2014 12:00:00 AM,False,
A10183914,Closed Sale,320 Pacific Rd,3,3,1,3199000,3030000,11/18/2016 12:00:00 AM,05/22/2018 12:00:00 AM,Key Biscayne,Holiday Colony,12259,3481,3481,1996,Concrete Block Construction,Attached,"One Story, Substantially Remodeled","Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,"Covered Parking, Driveway, Golf Cart Parking",,,"Deck, Fence, Open Porch",Marble Floors,First Floor Entry,1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,15x35,,Other,Municipal Sewer,"Garden View, Pool Area View",Municipal Water,,Holiday Colony,46597,,True,,R31-Pool Only,False,False,,,,,Additional Amenities,,Ok To Lease,,,,,,,,,,,,,"The Ultimate Beach House!  Vacation like feel when you enter this unique, completely renovated home located steps from beautiful white sand beaches and the Atlantic Ocean.  Flowing floor plan with state of the art kitchen, wood floors and sliding impact windows and doors which connect you to a secluded, spacious backyard.  Soothing waterfall feature flows into pool.  Hi-tech indoor/outdoor wired sound system is ideal for entertaining or enjoy the tranquil backyard setting with friends and family.  Call LA",05/16/2018 12:00:00 AM,,33149,35,,05/18/2018 12:00:00 AM,05/04/2018 12:00:00 AM,05/04/2018 12:00:00 AM,Cash,532,Miami-Dade County,24-42-32-003-0240,11/23/2016 5:05:42 PM,False,
A10035933,Closed Sale,551 S Mashta Drive,6,5,,3195000,2937500,02/22/2016 12:00:00 AM,01/10/2017 12:00:00 AM,Key Biscayne,MASHTA ISLAND A REPLAT OF,,,,2004,Concrete Block Construction,Detached,"Two Story, Mediterranean",Central Heat,Central Cooling,2,"Circular Drive, Covered Parking, Driveway",Attached,,"Deck, Exterior Lighting, Open Balcony",Marble Floors,"First Floor Entry, Closet Cabinetry, Cooking Island, Fireplace, French Doors, Skylight, Split Bedroom",Less Than 1/4 Acre Lot,Below Ground Pool,35x15,,"Family Room, Great Room, Guest House, Utility/Laundry In Garage",Municipal Sewer,"Garden View, Pool Area View",Municipal Water,,MASHTA ISLAND A REPLAT OF,13000,,True,"Bidet, Separate Tub & Shower",R31-Pool Only,False,False,,,,,"Beach Club Member Available, Laundry Facilities",,Other Restrictions,,None,,,,0,,,,,,,"STUNNING MEDITERRANEAN VILLA ON EXCLUSIVE MASHTA ISLAND FOR SALE. 3600 SQ FT. 5 BEDROOMS/5 BATHROOMS WITH SEPARATE GUEST HOUSE. BEAUTIFUL LARGE RECEPTION ROOMS OPENING TO OVERSIZED POOL. FAMILY STYLE KITCHEN, GAS STOVE, SUBZERO FRIDGE, OPEN TO DINING AREA AND DEN.PERFECT FOR ENTERTAINING. BREATHTAKING MASTER BEDROOM AND BATH WITH PRIVATE BALCONIES. HUGE 2 CAR GARAGE PLUS CIRCULAR DRIVEWAY. ENJOY THIS FAMILY ISLAND RETREAT. CLOSE TO SCHOOLS & SHOPS. BEACH CLUB MEMBERSHIP.",01/10/2017 12:00:00 AM,"10,000 sq ft",33149,22,,09/25/2017 12:00:00 AM,12/12/2016 12:00:00 AM,12/12/2016 12:00:00 AM,Seller Financing,294,Miami-Dade County,24-52-05-009-0350,02/22/2016 6:56:39 PM,False,
A2170833,Closed Sale,693 HARBOR LN,6,6,1,3195000,2900000,09/05/2015 12:00:00 AM,04/22/2016 12:00:00 AM,Key Biscayne,5 & 6 55 42 BISCAYNE KEY,,3885,3885,2010,Cbs Construction,Detached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,Driveway,,"Breakfast Area, Formal Dining","Fence, Open Balcony, Patio","Marble Floors, Wood Floors","First Floor Entry, Closet Cabinetry, Cooking Island, Foyer Entry, French Doors, Pantry, Walk-In Closets",Less Than 1/4 Acre Lot,"Below Ground Pool, Equipment Stays",18X34,,"Utility Room/Laundry, Maid/In-Law Quarters",Municipal Sewer,"Garden View, Pool Area View",Municipal Water,"Impact Glass, High Impact Windows, Blinds/Shades",5 & 6 55 42 BISCAYNE KEY,29965,False,True,,R31-Pool Only,False,False,,,,,Public Road,,Ok To Lease,,Monthly,,,,0,,,,,,,"This home has an excellent layout for family living and entertaining.   The first level is bright with spacious living areas and gourmet kitchen.   The second level offers a grand Master Suite and three additional bedrooms.     Two vehicle garage, large t  errace for entertaining, BBQ, pool... This house is one in-a-life-time-opportunity, a must see!",05/01/2016 12:00:00 AM,X,33149,20,,07/20/2016 12:00:00 AM,03/03/2016 12:00:00 AM,04/22/2016 12:00:00 AM,Conventional,180,Miami-Dade County,24-52-05-001-1310,09/05/2015 12:00:00 AM,False,
A2168430,Closed Sale,701 S MASHTA DR,4,4,0,3195000,3000000,08/31/2015 12:00:00 AM,10/30/2015 12:00:00 AM,Key Biscayne,5-6 55 42 MASHTA ISLAND,,2939,2939,1965,Cbs Construction,Detached,"Two Story, Ranch","Central Heat, Electric Heat","Central Cooling, Electric Cooling",1,Driveway,Attached,"Formal Dining, Eat-In Kitchen","Fence, Exterior Lighting, Open Porch, Patio, Storm/Security Shutters","Wood Floors, Marble Floors","Built-Ins, Closet Cabinetry, Cooking Island, Walk-In Closets",Less Than 1/4 Acre Lot,Below Ground Pool,0,,"Family Room, Maid/In-Law Quarters",Municipal Sewer,Garden View,Municipal Water,,5-6 55 42 MASHTA ISLAND,25639,,True,,R31-Pool Only,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,Charming and bright two-story house located in prestigious Mashta Island.  Oversized lot offers more backyard space next to lovely pool area. Large country kitchen with direct access to pool. Living and formal dining rooms with beautiful light colored woo d floors. One large bedroom en suite on first floor. Separate 1/1 maid's quarter downstairs.,11/16/2015 12:00:00 AM,10000,33149,20,,02/28/2016 12:00:00 AM,10/03/2015 12:00:00 AM,10/30/2015 12:00:00 AM,Conventional,33,Miami-Dade County,24-52-05-008-0190,09/01/2015 12:00:00 AM,False,
A10446321,Closed Sale,244 W MASHTA DRIVE,5,6,0,3190000,2720000,04/04/2018 12:00:00 AM,12/31/2018 12:00:00 AM,Key Biscayne,BISCAYNE KEY ESTATES,7500,,,2018,Cbs Construction,Attached,Two Story,No Heat,Electric Cooling,0,"Covered Parking, Driveway",,Family/Dining Combination,"High Impact Doors, Open Balcony, Patio","Ceramic Floor, Wood Floors",First Floor Entry,Less Than 1/4 Acre Lot,Below Ground Pool,0,,"Family Room, Maid/In-Law Quarters",Municipal Sewer,Garden View,Municipal Water,,BISCAYNE KEY ESTATES,0,,True,"Bidet, Dual Sinks, Separate Tub & Shower",R31-Pool Only,False,False,,,,,"Community Pool, Public Road",,Ok To Lease,,,,,,,,,,,,,"Brand NEW and ready to move in (2018).  This is a gorgeous and very spacious home done with incredible taste and design. Located on a wonderful street where a family can enjoy the Key Biscayne luxurious lifestyle at its best. Offering an open floor plan with 5 bedrooms, 6 bathrooms this modern and contemporary home is full of natural light throughout, with top of the line finishes and Italian cabinetry, impact windows and doors and very ample areas for a family to enjoy. Gorgeous pool and patio area perfect for those who like to entertain, plus a great storage in the carport make this home very desirable. Easy to show!",01/31/2019 12:00:00 AM,,33149,41,,11/04/2019 12:00:00 AM,12/26/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Cash,266,Miami-Dade County,24-52-05-001-3080,04/12/2018 11:29:11 AM,False,
A10163197,Closed Sale,761 Glenridge Road,5,5,1,3097000,2795000,10/14/2016 12:00:00 AM,09/01/2017 12:00:00 AM,Key Biscayne,Biscayne Key Estates,7713,4620,3582,2015,Cbs Construction,Attached,Two Story,Central Heat,Central Cooling,0,Covered Parking,,Formal Dining,"Fence, High Impact Doors, Open Porch",Tile Floors,"First Floor Entry, Built-Ins, Closet Cabinetry, Roman Tub, Volume Ceilings, Walk-In Closets",Less Than 1/4 Acre Lot,Below Ground Pool,30x10,,Utility Room/Laundry,Municipal Sewer,Other View,Municipal Water,,Biscayne Key Estates,46478,False,True,,R31-Pool Only,False,False,,,,,Other Subdiv/Park Info,,No Restrictions,,None,,,,0,,,,,,,"A newly built modern home situated on an expansive 7,713 SF lot on the island paradise of Key Biscayne. This lavish residence boasts Wolf & Subzero appliances with an open kitchen, porcelain glass tiles, multiple terraces, a stunning living room overlooking the pool and a Jacuzzi located off the master bathroom. The exclusive neighborhood of Key Biscayne is a community with less than 15,000 residents, multiple A schools, stores and restaurants all a short walk or golf cart ride away.",08/31/2017 12:00:00 AM,,33149,30,,10/13/2017 12:00:00 AM,06/16/2017 12:00:00 AM,06/16/2017 12:00:00 AM,Other Terms See Remarks,245,Miami-Dade County,24-52-05-001-2850,10/24/2016 1:18:28 PM,False,
A1958156,Closed Sale,235 CRANWOOD DR,5,5,0,3090000,2925000,06/02/2014 12:00:00 AM,02/09/2015 12:00:00 AM,Key Biscayne,32 54 42,,4035,4035,2003,Cbs Construction,Attached,Two Story,Electric Heat,Electric Cooling,0,"Covered Parking, Driveway",,Formal Dining,"Exterior Lighting, Open Porch, Patio, Storm/Security Shutters, Fence",Marble Floors,"First Floor Entry, Built-Ins",Less Than 1/4 Acre Lot,Below Ground Pool,0,,"Family Room, Maid/In-Law Quarters",Municipal Sewer,Garden View,Municipal Water,"Blinds/Shades, Drapes & Rods",32 54 42,26467,,True,"Dual Sinks, Separate Tub & Shower, Bidet",R31-Pool Only,False,False,,,,,"Community Pool, Public Road",,Ok To Lease,,,,,,,,,,,,,"Timeless and Magnificent...... Classic Luxury and perfect for Island living, this beautiful 2 story home sits on a magnificent quiet and charming street.  With 5 complete bedrooms and 5 full baths,formal living room,formal dining room,great Kitchen and fa mily room that open to the covered terrace and beautiful pool make this home exquisite and gracious.With very defined spaces, open and bright,elevated,on sewer,  this is the perfect home for family living and to enjoy Key Biscayne at its best.Easy to show",02/09/2015 12:00:00 AM,X,33149,24,,06/02/2015 12:00:00 AM,12/02/2014 12:00:00 AM,02/09/2015 12:00:00 AM,Conventional,183,Miami-Dade County,24-42-32-006-2620,06/03/2014 12:00:00 AM,False,
A2182546,Closed Sale,10 COCONUT LN,5,6,0,3090000,2600000,10/01/2015 12:00:00 AM,03/03/2016 12:00:00 AM,Key Biscayne,G B VILLAS,,4000,4000,1999,"Concrete Block Construction, Cbs Construction",Detached,Three Or More Stories,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"Driveway, Circular Drive, Covered Parking",Attached,"Formal Dining, Dining/Living Room, Florida/Dining Combination","Barbeque, Deck, Fence, Exterior Lighting, Open Balcony, Storm/Security Shutters","Marble Floors, Wood Floors","Built-Ins, Walk-In Closets, Cooking Island, Closet Cabinetry, Custom Mirrors, Foyer Entry, Laundry Tub",Cul-De-Sac Lot,"Below Ground Pool, Heated",0,,"Family Room, Utility Room/Laundry, Storage Room",Municipal Sewer,"Garden View, Pool Area View",Municipal Water,"Blinds/Shades, Casement, Sliding",G B VILLAS,36078,False,True,"Bidet, Combination Tub & Shower, Dual Sinks, Whirlpool/Spa",R31-Pool Only,False,False,,,,,"Gate Guarded, Security Patrol, Additional Amenities",,No Restrictions,,Monthly,,,,0,,,GB VILLAS & ESTATES,,,,"Fabulous Home with volume ceilings, three levels & 2 car garage. The awesome floorplan includes 4,000 Sq ft of interior living space, 5 bedrooms, 6 baths plus family room & private heated pool with deck/patio. Located in the prestigious Grand Bay complex,   offering unequaled privacy, security and service. Steps from Beach!",03/29/2016 12:00:00 AM,6565,33149,26,,03/15/2016 12:00:00 AM,01/25/2016 12:00:00 AM,03/03/2016 12:00:00 AM,Conventional,116,Miami-Dade County,24-52-05-047-0530,10/01/2015 12:00:00 AM,True,10000
A2171027,Closed Sale,662 WOODCREST RD,5,5,1,3090000,2840000,09/07/2015 12:00:00 AM,06/23/2017 12:00:00 AM,Key Biscayne,BISCAYNE KEY ESTS,8500,5240,4654,1993,Cbs Construction,Attached,Two Story,Electric Heat,Electric Cooling,0,"Covered Parking, Driveway",Detached,"Dining/Living Room, Eat-In Kitchen","Exterior Lighting, Open Porch, Outdoor Shower, Patio","Marble Floors, Wood Floors","Built-Ins, Foyer Entry, Volume Ceilings, Walk-In Closets",Less Than 1/4 Acre Lot,Below Ground Pool,0,,"Den/Library/Office, Family Room",Other Sewer,Garden View,Municipal Water,Blinds/Shades,BISCAYNE KEY ESTS,37948,,True,Dual Sinks,R31-Pool Only,False,False,,,,,Public Road,,Ok To Lease,,,,,,,,,,,,,"Luxury,comfort&elegance describe this beautiful residence.This home is bright &spacious with very generous areas sitting on a corner lot(8,500Sq ft)Enjoy this magnificent floor plan which offers 4,453SqFt (A/C)A wonderful living& dining room area,kitchen, den/office,play room w/full bath,staff quarters+powder room all on the1st level.Huge master bedroom,master bath+3 amazing size rooms all with walking closets(2nd level).You will fall in love with the stunning terrace,gazebo,pool,perfect for entertaining.",07/14/2017 12:00:00 AM,85X   100,33149,29,,09/06/2017 12:00:00 AM,05/31/2017 12:00:00 AM,05/31/2017 12:00:00 AM,Cash,632,Miami-Dade County,24-52-05-001-0390,09/07/2015 10:51:00 AM,True,22500
A2161300,Closed Sale,573 WARREN LN,5,5,2,3050000,3000000,08/17/2015 12:00:00 AM,04/06/2016 12:00:00 AM,Key Biscayne,TROPICAL ISLE HOMES SUB,,3844,3844,2012,Cbs Construction,Detached,Two Story,Central Heat,Central Cooling,4,Covered Parking,,,"Exterior Lighting, High Impact Doors, Open Porch, Patio, Barbeque, Built-In Grill, Open Balcony","Marble Floors, Parquet Floors, Wood Floors","First Floor Entry, Bar, Built-Ins, Pantry, Walk-In Closets",Less Than 1/4 Acre Lot,Below Ground Pool,10X20,,"Den/Library/Office, Family Room, Great Room, Media Room, Utility Room/Laundry",Municipal Sewer,Garden View,Municipal Water,,TROPICAL ISLE HOMES SUB,41847,True,True,,R31-Pool Only,False,False,,,,,Paved Road,,No Restrictions,,,,,,,,,,,,,"Spectacular & magnificent one of a kind new construction. Top of the line appliances & cabinetry. Property features top level luxury finishes, smart home technology system that controls all electronics, blinds, lights, jacuzzi, pool, speakers & security s ystem, etc. from mobile device. Very spacious bedrooms each with its own bathroom & walk-in closet. Amazing Theater Room with bar & wine cellar. Stunning backyard with pool, shower & steam room.",04/15/2016 12:00:00 AM,X,33149,32,,05/17/2016 12:00:00 AM,02/11/2016 12:00:00 AM,04/06/2016 12:00:00 AM,Cash,178,Miami-Dade County,24-52-05-002-0250,08/17/2015 12:00:00 AM,False,
A10006737,Closed Sale,355 Atlantic Rd,5,4,1,3000000,2900000,12/21/2015 12:00:00 AM,12/02/2016 12:00:00 AM,Key Biscayne,Holiday Colony,,4329,4329,1987,"Cbs Construction, Elevated Construction",Attached,"Two Story, Split Level","Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,"Circular Drive, Driveway",,"Dining/Living Room, Florida/Dining Combination","Deck, Fence, Exterior Lighting, Patio, Screened Porch, Storm/Security Shutters","Carpeted Floors, Marble Floors","First Floor Entry, Built-Ins, Foyer Entry, Split Bedroom, Vaulted Ceilings, Volume Ceilings",1/4 To Less Than 1/2 Acre Lot,"Below Ground Pool, Heated, Screened",00000,,"Den/Library/Office, Family Room",Municipal Sewer,"Garden View, Pool Area View",Municipal Water,"Blinds/Shades, Drapes & Rods, Sliding",Holiday Colony,37801,True,True,"Dual Sinks, Separate Tub & Shower",R31-Pool Only,False,False,,,,,"Sidewalks, Street Lights",,No Restrictions,,,,,,,,,,,,,"One of a Kind......Elevated with Screened Heated pool which is also elevated to first floor level.....5 Bedrooms/4.5 baths with super split plan.  2 ground floor Masters.  Light and Bright.  Closest street to Oceana Beach.  Lush landscaping. Circular Driv eway. On Sewer. Oversized Lot of 11,909 sq ft",12/02/2016 12:00:00 AM,100.080 x 119,33149,26,,12/21/2016 12:00:00 AM,10/25/2016 12:00:00 AM,12/02/2016 12:00:00 AM,Cash,309,Miami-Dade County,24-42-32-003-0540,01/04/2016 12:00:00 AM,False,
